0.200232	200
0.421696	202
0.425573	205
0.429451	208
0.433328	211
0.437205	214
0.639144	242
0.641083	239
0.64496	237
0.648837	235
0.652715	233
0.656592	233
0.660469	232
0.664347	232
0.668224	231
0.672101	232
0.877989	233
0.881867	233
0.885744	235
0.889621	236
0.893499	237
0.897376	239
0.901253	241
0.905131	242
0.909008	244
0.912885	245
0.916763	247
0.924517	249
0.928395	251
0.932272	253
0.936149	256
0.940027	258
0.943904	260
0.947781	262
0.951659	264
1.23858	276
1.24246	287
1.24634	297
1.25021	306
1.25409	313
1.25797	321
1.26185	327
1.26572	333
1.2696	338
1.27348	344
1.27735	348
1.28123	352
1.28511	356
1.28899	360
1.29286	363
1.29674	367
1.30062	370
1.3045	373
1.30837	376
1.31225	379
1.31613	381
1.32001	384
1.33164	387
1.33551	390
1.33939	392
1.34327	395
1.34715	398
1.35102	400
1.3549	402
1.35878	405
1.36266	407
1.36653	409
1.37041	411
1.37429	414
1.37817	416
1.38204	418
1.38592	420
1.3898	422
1.73294	431
4.15271	441
4.38891	416
4.62737	394
4.63125	375
4.88133	360
4.88521	347
4.88909	336
4.89297	326
5.14305	318
5.14693	311
5.15081	306
5.15469	301
5.15856	297
5.16244	294
5.16632	291
5.1702	290
5.43192	289
5.43579	290
5.43967	290
5.44355	291
5.44743	291
5.4513	293
5.45518	294
5.45906	295
5.46293	296
5.46681	297
5.47069	299
5.47457	300
5.47844	302
5.48232	303
5.4862	305
5.49008	307
5.7518	308
5.75567	310
5.75955	312
5.76343	314
5.7673	316
5.77118	318
5.77506	319
5.77894	321
5.78281	322
5.78669	323
5.79057	324
5.79445	325
5.79832	326
5.8022	326
5.80608	327
5.80996	327
5.81383	328
5.81771	328
5.82353	329
6.09106	330
6.09494	331
6.09882	332
6.10269	333
6.10657	334
6.11045	334
6.11433	335
6.1182	336
6.12208	337
6.12596	337
6.12984	338
6.13371	339
6.13759	339
6.14147	340
6.14534	340
6.1531	341
6.15698	341
6.16085	342
6.16473	343
6.36667	368
6.43227	364
6.43614	361
6.44002	359
6.4439	357
6.44778	355
6.45165	353
6.45553	351
6.45941	350
6.46329	349
6.46716	349
6.47104	348
6.47492	348
6.4788	347
6.48461	347
6.48849	347
6.49818	348
6.50206	348
6.50594	348
6.50981	348
6.71175	373
6.78317	378
6.78704	375
6.79092	373
6.7948	370
6.79868	368
6.80255	367
6.80643	365
6.81031	364
6.81418	363
6.81806	362
6.82194	361
6.82582	360
6.82969	359
6.83357	358
6.83745	358
6.84133	357
6.8549	357
6.85877	357
6.86265	357
6.86653	357
7.14182	366
7.1457	365
7.14957	365
7.15345	364
7.15733	364
7.16121	364
7.16508	364
7.16896	364
7.17284	363
7.17672	363
7.18059	363
7.18447	363
7.18835	363
7.19222	363
7.1961	363
7.19998	363
7.20386	362
7.21549	362
7.21937	362
7.22324	362
7.22712	362
7.50823	362
7.5121	363
7.51598	363
7.51986	363
7.52374	364
7.52761	364
7.53149	364
7.53537	364
7.53925	365
7.54312	365
7.547	366
7.55088	366
7.55476	367
7.56057	367
7.56445	368
7.56833	368
7.5722	369
7.58383	370
7.58771	370
7.59159	370
7.59547	371
7.79741	395
7.88239	393
7.88627	390
7.89014	388
7.89402	387
7.8979	385
7.90178	384
7.90565	382
7.90953	381
7.91341	380
7.91729	379
7.92116	379
7.92504	378
7.93086	379
7.93473	379
7.93861	379
7.94249	378
7.94637	378
7.958	379
7.96187	379
7.96575	379
7.96963	379
8.17157	403
8.26431	411
8.26818	408
8.27206	405
8.27594	403
8.27982	400
8.28369	398
8.28757	397
8.29145	395
8.29533	394
8.2992	393
8.30308	392
8.30696	391
8.31083	390
8.31471	389
8.31859	389
8.32247	388
8.32634	388
8.33022	387
8.34185	387
8.34573	386
8.34961	386
8.35349	386
8.65398	398
8.65786	397
8.66173	396
8.66561	396
8.66949	396
8.67337	395
8.67724	395
8.68112	395
8.685	395
8.68887	394
8.69275	394
8.69663	394
8.70051	394
8.70438	394
8.70826	394
8.71214	394
8.71602	394
8.71989	394
8.72377	393
8.7354	393
8.73928	393
8.74316	393
8.74703	393
9.04947	394
9.05334	394
9.05722	394
9.0611	394
9.06498	394
9.06885	394
9.07273	394
9.07661	394
9.08049	395
9.08436	395
9.08824	395
9.09406	395
9.09793	395
9.10181	396
9.10569	396
9.10957	397
9.11344	397
9.11732	398
9.1212	398
9.13283	400
9.13671	400
9.14058	400
9.14446	400
9.3464	425
9.45659	422
9.46046	420
9.46434	419
9.46822	417
9.4721	416
9.47597	415
9.47985	414
9.48373	413
9.48761	412
9.49148	411
9.49536	411
9.50118	410
9.50505	410
9.50893	409
9.51281	410
9.51669	410
9.52056	410
9.52444	410
9.52832	410
9.53995	411
9.54383	411
9.5477	411
9.55158	411
9.75352	435
9.86952	446
9.8734	443
9.87728	439
9.88115	437
9.88503	434
9.88891	432
9.89279	430
9.89666	428
9.90054	427
9.90442	425
9.9083	424
9.91217	423
9.91605	422
9.91993	421
9.9238	420
9.92768	420
9.93156	419
9.93544	418
9.93931	418
9.94319	417
9.95482	417
9.9587	417
9.96258	416
9.96646	416
10.2902	431
10.2941	430
10.298	430
10.3018	429
10.3057	428
10.3096	428
10.3135	427
10.3174	427
10.3212	427
10.3251	426
10.329	426
10.3329	426
10.3367	425
10.3406	425
10.3445	425
10.3484	425
10.3523	425
10.3561	425
10.36	425
10.3639	425
10.3678	425
10.3794	425
10.3833	425
10.3871	425
10.391	425
10.7167	425
10.7206	425
10.7245	425
10.7284	425
10.7322	425
10.7361	425
10.74	425
10.7439	425
10.7477	425
10.7536	426
10.7574	426
10.7613	426
10.7652	427
10.7691	427
10.7729	427
10.7768	427
10.7807	428
10.7846	428
10.7884	429
10.7923	429
10.7962	429
10.8078	431
10.8117	431
10.8156	431
10.8195	431
11.0214	456
11.1549	453
11.1587	451
11.1626	450
11.1665	448
11.1704	447
11.1742	446
11.1781	445
11.182	444
11.1859	443
11.1917	442
11.1956	442
11.1994	441
11.2033	441
11.2072	440
11.2111	440
11.215	440
11.2188	440
11.2227	440
11.2266	440
11.2305	440
11.2343	440
11.246	441
11.2499	441
11.2537	441
11.2576	441
11.4595	466
11.5988	480
11.6027	476
11.6066	472
11.6104	469
11.6143	467
11.6182	464
11.6221	462
11.626	460
11.6298	459
11.6337	457
11.6376	456
11.6415	454
11.6453	453
11.6492	452
11.6531	451
11.657	451
11.6608	450
11.6647	449
11.6686	449
11.6725	448
11.6764	448
11.6802	448
11.6919	448
11.6957	447
11.6996	447
11.7035	447
12.0505	465
12.0544	464
12.0583	463
12.0622	462
12.066	461
12.0699	460
12.0738	459
12.0777	459
12.0815	458
12.0854	458
12.0893	458
12.0932	457
12.097	457
12.1009	457
12.1048	457
12.1087	456
12.1126	456
12.1164	456
12.1203	456
12.1242	456
12.1281	456
12.1319	456
12.1358	456
12.1475	456
12.1513	456
12.1552	456
12.1591	456
12.508	456
12.5119	456
12.5158	456
12.5197	456
12.5236	456
12.5274	456
12.5313	456
12.5371	457
12.541	457
12.5449	457
12.5488	457
12.5526	458
12.5565	458
12.5604	458
12.5643	458
12.5681	458
12.572	458
12.5759	458
12.5798	458
12.5837	459
12.5875	459
12.5914	460
12.5953	460
12.6069	462
12.6108	462
12.6147	462
12.6186	462
12.8205	487
12.9772	484
12.9811	483
12.985	481
12.9888	479
12.9927	478
12.9966	477
13.0005	476
13.0063	475
13.0102	474
13.014	473
13.0179	473
13.0218	472
13.0257	472
13.0295	471
13.0334	471
13.0373	471
13.0412	470
13.0451	470
13.0489	470
13.0528	470
13.0567	470
13.0606	471
13.0644	471
13.0761	472
13.08	472
13.0838	472
13.0877	472
13.2896	497
13.4522	514
13.4561	509
13.4599	505
13.4638	502
13.4677	499
13.4716	497
13.4754	494
13.4793	492
13.4832	490
13.4871	489
13.491	487
13.4948	486
13.4987	484
13.5026	483
13.5065	483
13.5103	482
13.5142	481
13.5181	481
13.522	480
13.5258	480
13.5297	479
13.5336	479
13.5375	479
13.5414	478
13.553	478
13.5569	478
13.5607	478
13.5646	477
13.9349	498
13.9388	497
13.9427	495
13.9465	494
13.9504	493
13.9543	492
13.9582	492
13.962	491
13.9659	490
13.9698	490
13.9737	489
13.9776	489
13.9814	489
13.9853	488
13.9892	488
13.9931	488
13.9969	488
14.0008	487
14.0047	487
14.0086	487
14.0125	487
14.0163	487
14.0202	487
14.0241	487
14.028	487
14.0396	487
14.0435	487
14.0473	487
14.0512	487
14.4234	487
14.4273	487
14.4312	487
14.4351	487
14.439	487
14.4448	488
14.4487	488
14.4525	488
14.4564	488
14.4603	489
14.4642	489
14.468	489
14.4719	489
14.4758	489
14.4797	489
14.4835	489
14.4874	489
14.4913	490
14.4952	490
14.4991	490
14.5029	490
14.5068	490
14.5107	490
14.5146	491
14.5184	491
14.5301	492
14.534	493
14.5378	493
14.5417	493
14.7436	518
14.9178	515
14.9217	512
14.9256	510
14.9294	508
14.9333	506
14.9372	504
14.9411	503
14.9449	501
14.9488	500
14.9527	499
14.9566	498
14.9605	497
14.9643	497
14.9682	496
14.9721	496
14.976	495
14.9798	495
14.9837	494
14.9876	494
14.9915	494
14.9954	494
14.9992	493
15.0031	493
15.007	494
15.0109	494
15.0225	495
15.0264	495
15.0303	495
15.0341	495
15.2144	518
15.3017	501
15.3055	486
15.3094	473
15.3133	462
15.3172	452
15.3211	444
15.3249	436
15.3288	429
15.3327	424
15.3366	419
15.3404	414
15.3443	410
15.3482	407
15.3521	404
15.3559	401
15.3598	399
15.3637	397
15.3676	396
15.3715	394
15.3753	393
15.3792	392
15.3831	391
15.387	390
15.3908	389
15.3947	389
15.4044	390
15.4083	389
15.4122	389
15.416	388
15.5304	402
15.6177	402
15.6215	391
15.6254	382
15.6293	375
15.6332	368
15.6371	362
15.6409	356
15.6448	352
15.6487	348
15.6526	344
15.6564	341
15.6603	338
15.6642	336
15.6681	334
15.6719	332
15.6758	330
15.6797	329
15.6836	328
15.6875	327
15.6913	326
15.6952	325
15.6991	324
15.703	324
15.7068	323
15.7107	323
15.7146	322
15.7301	323
15.734	323
15.7379	323
15.7417	323
15.8561	324
15.9434	324
15.9472	324
15.9511	324
15.955	324
15.9589	324
15.9627	324
15.9666	324
15.9705	325
15.9744	325
15.9783	325
15.9821	325
15.986	325
15.9899	325
15.9938	325
15.9976	325
16.0015	325
16.0054	325
16.0093	325
16.0132	325
16.017	325
16.0209	325
16.0248	325
16.0287	325
16.0325	325
16.0364	325
16.0403	326
16.0558	328
16.0597	328
16.0636	328
16.0674	328
16.1876	343
16.2788	353
16.2826	351
16.2865	349
16.2904	348
16.2943	347
16.2981	346
16.302	345
16.3059	344
16.3098	344
16.3136	343
16.3175	342
16.3214	342
16.3253	341
16.3292	341
16.333	341
16.3369	341
16.3408	340
16.3447	340
16.3485	340
16.3524	340
16.3563	340
16.3602	340
16.3641	340
16.3679	339
16.3718	339
16.3757	339
16.3796	339
16.3951	339
16.3989	339
16.4028	339
16.4067	339
16.5308	339
16.6219	340
16.6258	340
16.6297	340
16.6335	341
16.6374	341
16.6413	341
16.6452	341
16.649	342
16.6529	342
16.6568	342
16.6607	342
16.6645	342
16.6684	342
16.6723	342
16.6762	342
16.6801	342
16.6839	342
16.6878	342
16.6917	342
16.6956	342
16.6994	342
16.7033	342
16.7072	342
16.7111	343
16.715	343
16.7188	343
16.7227	343
16.7382	345
16.7421	345
16.746	345
16.7498	345
16.8797	361
16.9709	371
16.9747	369
16.9786	367
16.9825	365
16.9864	363
16.9902	362
16.9941	361
16.998	360
17.0019	359
17.0058	358
17.0096	357
17.0135	357
17.0174	356
17.0213	356
17.0251	355
17.029	355
17.0329	354
17.0368	354
17.0406	354
17.0445	354
17.0484	354
17.0523	354
17.0562	353
17.06	353
17.0639	353
17.0678	353
17.0717	353
17.0755	353
17.093	353
17.0969	353
17.1007	353
17.1046	353
17.2345	354
17.3295	354
17.3334	355
17.3373	355
17.3411	356
17.345	356
17.3489	356
17.3528	356
17.3567	357
17.3605	357
17.3644	357
17.3683	357
17.3722	357
17.376	358
17.3799	358
17.3838	358
17.3877	358
17.3915	358
17.3954	358
17.3993	358
17.4032	358
17.4071	358
17.4109	358
17.4148	358
17.4187	358
17.4226	358
17.4264	358
17.4303	358
17.4361	358
17.4516	361
17.4555	361
17.4594	361
17.4633	361
17.599	378
17.6979	388
17.7017	386
17.7056	384
17.7095	383
17.7134	381
17.7172	380
17.7211	379
17.725	378
17.7289	377
17.7328	377
17.7366	376
17.7405	375
17.7444	375
17.7483	375
17.7521	374
17.756	374
17.7599	374
17.7638	373
17.7676	373
17.7715	373
17.7754	373
17.7793	373
17.7832	373
17.787	373
17.7909	372
17.7948	372
17.7987	372
17.8025	372
17.8064	372
17.8219	372
17.8258	371
17.8297	371
17.8336	371
17.9731	371
18.072	372
18.0759	372
18.0798	372
18.0837	372
18.0875	372
18.0914	373
18.0953	373
18.0992	373
18.103	373
18.1069	373
18.1108	373
18.1147	373
18.1185	373
18.1224	373
18.1263	373
18.1302	373
18.1341	373
18.1379	373
18.1418	373
18.1457	373
18.1496	373
18.1534	373
18.1573	373
18.1612	373
18.1651	374
18.169	374
18.1728	374
18.1767	374
18.1806	374
18.1961	376
18.2	376
18.2038	376
18.2077	376
18.3531	394
18.452	405
18.4559	402
18.4598	399
18.4636	397
18.4675	396
18.4714	394
18.4753	393
18.4791	392
18.483	391
18.4869	390
18.4908	389
18.4946	388
18.4985	388
18.5024	387
18.5063	387
18.5102	386
18.514	386
18.5179	385
18.5218	385
18.5257	385
18.5295	385
18.5334	385
18.5373	385
18.5412	384
18.5451	384
18.5509	384
18.5547	384
18.5586	385
18.5625	385
18.578	386
18.5819	386
18.5858	386
18.5896	386
18.5935	386
18.7389	386
18.8417	386
18.8455	387
18.8494	387
18.8533	387
18.8572	388
18.8611	388
18.8649	388
18.8688	388
18.8727	388
18.8766	388
18.8804	388
18.8843	389
18.8882	389
18.8921	389
18.896	389
18.8998	389
18.9037	389
18.9076	389
18.9115	389
18.9153	389
18.9192	389
18.9231	389
18.927	389
18.9308	389
18.9347	389
18.9405	389
18.9444	389
18.9483	389
18.9522	389
18.9677	389
18.9716	389
18.9754	390
18.9793	390
18.9832	391
19.1344	409
19.241	421
19.2449	419
19.2488	417
19.2527	415
19.2565	413
19.2604	412
19.2643	411
19.2682	410
19.2721	409
19.2759	408
19.2798	408
19.2837	407
19.2876	406
19.2914	406
19.2953	405
19.2992	405
19.3031	405
19.3069	405
19.3108	404
19.3147	404
19.3186	404
19.3225	404
19.3263	404
19.3302	404
19.3341	404
19.338	403
19.3418	403
19.3457	403
19.3496	402
19.3651	404
19.369	403
19.3729	403
19.3767	403
19.3806	402
19.3845	402
19.5396	402
19.6462	403
19.6501	403
19.654	403
19.6578	403
19.6617	404
19.6656	404
19.6695	404
19.6734	404
19.6772	404
19.6811	404
19.685	404
19.6889	404
19.6927	404
19.6966	404
19.7005	404
19.7044	404
19.7083	404
19.7121	404
19.716	405
19.7199	405
19.7238	405
19.7276	405
19.7315	405
19.7354	405
19.7393	405
19.7431	405
19.747	405
19.7509	405
19.7548	405
19.7703	405
19.7742	405
19.778	405
19.7819	405
19.7858	406
19.7897	406
19.9506	426
20.0572	437
20.0611	435
20.065	432
20.0688	430
20.0727	428
20.0766	426
20.0805	425
20.0844	423
20.0882	422
20.0921	421
20.096	420
20.0999	420
20.1037	419
20.1076	418
20.1115	418
20.1154	418
20.1192	417
20.1231	417
20.127	417
20.1309	416
20.1348	416
20.1386	416
20.1425	416
20.1483	416
20.1522	416
20.1561	416
20.16	416
20.1638	416
20.1677	416
20.1832	417
20.1871	417
20.191	417
20.1949	417
20.1987	417
20.2026	417
20.2065	417
20.3674	417
20.4779	417
20.4818	417
20.4857	418
20.4895	418
20.4934	418
20.4973	419
20.5012	419
20.505	419
20.5089	419
20.5128	419
20.5167	419
20.5206	420
20.5244	420
20.5283	420
